Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-17 00:00:00-05:00,0.06515236350882452,0.06569526344537735,0.06515236350882452,0.06569526344537735,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06569531109532889,0.06569531109532889,0.06298018499716741,0.06352370977401733,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06352370977401733,0.06406661010434522,0.06189438433651163,0.06352370977401733,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.0635236833154591,0.0635236833154591,0.062437258660793304,0.062437258660793304,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.0624372653630458,0.06298016552552468,0.06189436520056692,0.06270871311426163,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06270869531131383,0.07003847220021367,0.062437247637161776,0.06895267218351364,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06949557744086586,0.07628245483402865,0.06949557744086586,0.07329650223255157,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07329652581660934,0.0743823262646895,0.07275300114616946,0.07383942604064941,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07383942719351094,0.07383942719351094,0.07112430158451924,0.07166720181703568,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.071667198060138,0.0722100982641948,0.06840979683579707,0.07003849744796753,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.07003847220021367,0.07003847220021367,0.06786687216681361,0.06895267218351364,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06895267218351364,0.07003847220021367,0.06840977217516363,0.06895267218351364,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06895267072401623,0.06895267072401623,0.06840977072715759,0.06840977072715759,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06895267218351364,0.07003847220021367,0.06895267218351364,0.06895267218351364,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06895267218351364,0.06949557219186366,0.06786687216681361,0.06895267218351364,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06895270318971422,0.06949560344219208,0.06840980293723638,0.06949560344219208,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06949557219186366,0.06949557219186366,0.06895267218351364,0.06895267218351364,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06895270318971422,0.07112430419962562,0.06895270318971422,0.06949560344219208,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.0694955972439107,0.07058139765202436,0.0694955972439107,0.07003849744796753,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.07003850369466992,0.07003850369466992,0.06949560344219208,0.06949560344219208,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06949560344219208,0.07058140394714778,0.06949560344219208,0.06949560344219208,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.0694955972439107,0.071667198060138,0.0694955972439107,0.07003849744796753,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.07003847220021367,0.07003847220021367,0.06840977217516363,0.06895267218351364,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06895267072401623,0.06895267072401623,0.06786687073029896,0.06840977072715759,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06840977533182871,0.06895267536523002,0.06732397526502609,0.06732397526502609,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06732397526502609,0.0678668752984274,0.06732397526502609,0.06732397526502609,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06732397526502609,0.06840977533182871,0.06732397526502609,0.06732397526502609,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06732400243228068,0.06949560344219208,0.06732400243228068,0.06949560344219208,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06949560088696995,0.07166720181703568,0.06949560088696995,0.07166720181703568,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07166717763828692,0.0743823023312621,0.07112427758893165,0.07329650223255157,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07383942359136557,0.07709682482755673,0.07383942359136557,0.07601102441549301,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07601102693680975,0.07601102693680975,0.07383942604064941,0.07383942604064941,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07383942604064941,0.07383942604064941,0.07275300114616946,0.07383942604064941,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07383940228190683,0.0743823023312621,0.07275297773699745,0.07329650223255157,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07329651234729588,0.07438231259584427,0.07275298777673667,0.07438231259584427,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07438231259584427,0.07438231259584427,0.07329651234729588,0.07438231259584427,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07438231056238072,0.07438231056238072,0.07112428545951843,0.07112428545951843,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07112428545951843,0.07112428545951843,0.07003848524065365,0.07112428545951843,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07112428545951843,0.07112428545951843,0.07003848524065365,0.07112428545951843,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07112427071145078,0.07112427071145078,0.06786687073029896,0.06840977072715759,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06840977072715759,0.06895267072401623,0.06786687073029896,0.06840977072715759,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06840979178652916,0.068952691950515,0.06732399145855751,0.06786689162254333,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06840977217516363,0.07003847220021367,0.06840977217516363,0.06895267218351364,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06895267072401623,0.06895267072401623,0.06732397073344032,0.06840977072715759,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06840979178652916,0.068952691950515,0.06732399145855751,0.06786689162254333,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06786687139316633,0.06840977139532756,0.06786687139316633,0.06813832372426987,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06813832450101158,0.06895267218351364,0.06678107215011359,0.06895267218351364,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06895267072401623,0.06949557072087487,0.06786687073029896,0.06840977072715759,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06840977533182871,0.06895267536523002,0.06732397526502609,0.06732397526502609,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06732398478132581,0.06786688489146649,0.06515238434076309,0.06515238434076309,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06515236795686319,0.06569526793048053,0.06406656800962851,0.06460946798324585,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06460950976284248,0.06840981203562094,0.06406660943815985,0.06678111106157303,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06678111106157303,0.06678111106157303,0.06623821073689039,0.06678111106157303,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06678111106157303,0.06678111106157303,0.06623821073689039,0.06678111106157303,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06732399145855751,0.06840979178652916,0.06732399145855751,0.06786689162254333,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06786688489146649,0.06786688489146649,0.06515238434076309,0.06515238434076309,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.065152410765001,0.065152410765001,0.06298018499716741,0.06352370977401733,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06352371799413327,0.06352371799413327,0.06026569114404769,0.06080859154462814,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.060808561495429625,0.0613514616277302,0.056465360437025054,0.05917986109852791,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05917989034288677,0.06189439234578906,0.05917989034288677,0.06080859154462814,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05917986535604875,0.061351466041480444,0.05917986535604875,0.05999421328306198,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05999423861373282,0.06189439234578906,0.05917989034288677,0.06080859154462814,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06135145976957615,0.06298016011714935,0.06135145976957615,0.06298016011714935,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06298018610410067,0.06406661123037338,0.06243728576423082,0.06406661123037338,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06406656800962851,0.06515236795686319,0.06243724364266474,0.06460946798324585,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06460946798324585,0.06569526793048053,0.06460946798324585,0.06460946798324585,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06460950976284248,0.06678111106157303,0.06460950976284248,0.06678111106157303,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06678108467118513,0.06786688489146649,0.06515238434076309,0.06515238434076309,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06623817519822348,0.06840977533182871,0.06623817519822348,0.06732397526502609,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06732399145855751,0.06840979178652916,0.06732399145855751,0.06786689162254333,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06786688765010018,0.06786688765010018,0.06623818725347519,0.06623818725347519,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06623816790409788,0.06678106787771522,0.06352366803601117,0.06460946798324585,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06460948352386296,0.06460948352386296,0.060265658243985595,0.062437258660793304,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06243726105474521,0.06298016117976286,0.06189436092972756,0.061894360929727554,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06189436710311903,0.06243726728228596,0.06080856674478517,0.0613514669239521,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.0613514669239521,0.0613514669239521,0.05972276638645131,0.0613514669239521,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.0613514919452086,0.06189439234578906,0.06080859154462814,0.06080859154462814,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.060808571685094716,0.061351471908368836,0.05917987101527236,0.0602656714618206,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.06026568525414734,0.06080858560166893,0.05917988455910416,0.05972278490662575,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05972277123854648,0.061351471908368836,0.05972277123854648,0.0602656714618206,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06135145845238945,0.06298015876499523,0.06135145845238945,0.062437258660793304,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06243728576423082,0.06406661123037338,0.06243728576423082,0.06406661123037338,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06406656800962851,0.06460946798324585,0.06352366803601117,0.06460946798324585,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06460948685685021,0.06678108738568352,0.06460948685685021,0.06623818725347519,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06623818930241904,0.06678108945142087,0.0656952891534172,0.06650964170694351,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06650961568022926,0.06678106331848302,0.06569526344537735,0.06569526344537735,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06569526344537735,0.06596671574367641,0.06460946357227167,0.06569526344537735,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06569528445090377,0.06569528445090377,0.06515238434076309,0.06515238434076309,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06515238434076309,0.06623818456104445,0.06515238434076309,0.06515238434076309,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06515241191011308,0.06569531224998293,0.06298018610410067,0.06406661123037338,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06406661123037338,0.06406661123037338,0.06298018610410067,0.06406661123037338,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06406661010434522,0.06406661010434522,0.06352370977401733,0.06352370977401733,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06352370977401733,0.06406661010434522,0.06298018499716741,0.06352370977401733,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06352370977401733,0.06406661010434522,0.06352370977401733,0.06352370977401733,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.0635236857510664,0.06406658587608405,0.06080856067969226,0.061894360929727554,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06189437213164296,0.06189437213164296,0.05945131879688555,0.0602656714618206,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05972274470516403,0.05972274470516403,0.057008244794780616,0.058636944741010666,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05972278301520007,0.06352370977401733,0.05972278301520007,0.06352370977401733,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06352368659243356,0.06623818725347519,0.06298016201393106,0.06623818725347519,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06623816338193018,0.06678106331848302,0.06569526344537735,0.06569526344537735,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06569531041220776,0.06840981203562094,0.06569531041220776,0.06678111106157303,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06678106331848302,0.06732396325503587,0.06569526344537735,0.06569526344537735,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06569528514271339,0.06623818525857111,0.06298016011714935,0.06298016011714935,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.0629801674614529,0.063523692086968,0.0613514669239521,0.0613514669239521,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06135145845238945,0.062437258660793304,0.060265658243985595,0.062437258660793304,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.062437258660793304,0.06298015876499523,0.06135145845238945,0.062437258660793304,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06243728576423082,0.06515241191011308,0.06189438542436097,0.06406661123037338,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06406656800962851,0.06569526793048053,0.06406656800962851,0.06460946798324585,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06460946798324585,0.06515236795686319,0.06406656800962851,0.06460946798324585,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06460951157024324,0.06460951157024324,0.06406661123037338,0.06406661123037338,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06406658412048173,0.06569528445090377,0.06406658412048173,0.06515238434076309,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06515239879857819,0.06515239879857819,0.06406659833734941,0.06433805078268051,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06433803718309246,0.06460948491099791,0.06298016011714935,0.06298016011714935,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06298016011714935,0.06352368467928245,0.06243726000129162,0.06298016011714935,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.0629801674614529,0.0629801674614529,0.0613514669239521,0.0613514669239521,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.0613514669239521,0.06243726728228596,0.0613514669239521,0.0613514669239521,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.0613514919452086,0.06243729274636951,0.05972279074346723,0.06080859154462814,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.06080859154462814,0.06189439234578906,0.06026569114404769,0.06080859154462814,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.06080856674478517,0.06189436710311903,0.06080856674478517,0.0613514669239521,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06298016201393106,0.06732398751789186,0.06298016201393106,0.06623818725347519,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06623816996168666,0.06895266991409521,0.06623816996168666,0.06759542226791382,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06759545488854361,0.07030995149088484,0.06678110217980283,0.06949560344219208,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06949560088696995,0.0732965269609945,0.06949560088696995,0.07166720181703568,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07166721018215175,0.07655393729159608,0.07058140959038244,0.07492523640394211,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.0749252276585438,0.0749252276585438,0.07166720181703568,0.07166720181703568,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.072210089689001,0.07329651441447481,0.072210089689001,0.07275298982858658,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07275299873292278,0.07655392462152487,0.07275299873292278,0.07601102441549301,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07601102441549301,0.07655392462152487,0.07546812420946115,0.07601102441549301,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07601102203424048,0.07872551831931318,0.07601102203424048,0.07818262279033661,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07818259908003662,0.07981129449312965,0.07655389900689755,0.07872549444437027,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07926842184394949,0.08198291808366776,0.07926842184394949,0.08198291808366776,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08198291808366776,0.08279727068362114,0.08144002256376201,0.08198291808366776,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08198291808366776,0.08252582292366827,0.08116857480380912,0.08198291808366776,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08198291960789154,0.08198291960789154,0.07926842331770545,0.0814400240778923,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08198292986071999,0.08415516465902328,0.08198292986071999,0.08415516465902328,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08415513552320995,0.08741253594310003,0.08415513552320995,0.08605527877807617,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08605528146141732,0.08632673849494228,0.08252580878028244,0.08361223340034485,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08361223285917745,0.08632673793620566,0.08306933743582766,0.085240937769413,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.0852409651749075,0.0863267656907917,0.08361225974103313,0.08415516465902328,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08469805369516546,0.08632675900286031,0.08469805369516546,0.08578385412693024,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08578385411947473,0.08904125541448593,0.08578385411947473,0.08904125541448593,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08904124033903438,0.09501377080845859,0.08849833555506997,0.09447086602449417,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.094470856668161,0.09881405722935334,0.09392796125805841,0.09664245694875717,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09664245086834662,0.0971853555643844,0.09447085072438006,0.09609955549240112,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09609957180421641,0.09609957180421641,0.0917557370126907,0.09229864180088043,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09284219145774841,0.09392799195287627,0.09284219145774841,0.09284219145774841,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09284219145774841,0.09501379244800413,0.09175575719609778,0.09284219145774841,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09284219028099562,0.09338508586163052,0.09121286045248041,0.09148430824279785,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09148428927864277,0.09229864180088043,0.08958413650011952,0.09229864180088043,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09229866210370967,0.09392799195287627,0.09121286160858182,0.09284219145774841,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09284215981929833,0.09338505522180816,0.08795543015003204,0.08795543015003204,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08795544539868293,0.09175574183537942,0.08795544539868293,0.09121284633874893,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09121283307086807,0.09827115386724472,0.09121283307086807,0.09827115386724472,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09881408115849218,0.10261501167625037,0.09881408115849218,0.1015285775065422,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10152852983841992,0.11021555343210776,0.09827113015806728,0.1096726581454277,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10967265375754993,0.11130134887251865,0.10912974917250011,0.1107584536075592,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.11075845803887858,0.11130135332555864,0.1096726581454277,0.1096726581454277,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10967271121881698,0.11021560676821787,0.10695821483162193,0.10804400593042374,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10804399132922692,0.10858689612535427,0.10532949530887219,0.10587240010499954,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10641535371541977,0.10858695544608063,0.10641535371541977,0.10641535371541977,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10641532072987075,0.10750112125863569,0.10532952020110584,0.10560096800327301,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10560095300996838,0.1080440015227995,0.10478660971908793,0.10695821046829224,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10695825880813453,0.1075011545807502,0.10641535371541977,0.10641535371541977,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10641533659216107,0.10750113728277565,0.10370083952567341,0.10532953590154648,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10532949265464019,0.10587239743708671,0.10424369240984092,0.10478659719228745,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10478662459677147,0.10587242512553639,0.10370082406800654,0.10560096800327301,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10560100073639717,0.10695825880813453,0.10532955285008933,0.10641535371541977,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.1064152950925133,0.1064152950925133,0.10261499881744385,0.10261499881744385,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10261498771688186,0.10315788313169424,0.0982711533516898,0.09989985823631287,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.10044273416768806,0.1026149678120844,0.10044273416768806,0.10098563879728317,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.10098567122455977,0.10261500076255126,0.10098567122455977,0.10207147151231766,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10207143928318912,0.10315786367421532,0.10152853465068562,0.10288641601800919,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10315793452031731,0.10641533659216107,0.10315793452031731,0.10532953590154648,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10532955285008933,0.1075011545807502,0.10532955285008933,0.10641535371541977,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10641531886548705,0.10750111937522888,0.10641531886548705,0.10750111937522888,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10750111270232245,0.10750111270232245,0.10695821714119867,0.10722966492176056,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10722965823191906,0.1080440015227995,0.10695821046829224,0.10695821046829224,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10695819988614835,0.1080439908332305,0.10261499881744385,0.10261499881744385,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10261500880784893,0.10424370470713291,0.1015285746685099,0.10370080918073654,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10370079694748818,0.10641529289943945,0.10370079694748818,0.10478659719228745,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10478660955362416,0.10587240992651177,0.1031579043342453,0.10370080918073654,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10370076339149326,0.11075845803887858,0.10315785878472243,0.1096726581454277,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10967271124922981,0.11184431208762614,0.1091298063795831,0.11130140721797943,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11130136057301065,0.11727388948202133,0.11130136057301065,0.11727388948202133,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.1178167776306423,0.12216061098898932,0.1178167776306423,0.12107417732477188,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.12107424452573991,0.1265038807957918,0.1205313489354353,0.12596097588539124,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12596099681508552,0.13519093171120466,0.12487519613396358,0.1341051310300827,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13301927246055126,0.13301927246055126,0.12813254241556687,0.13030414283275604,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.13030414283275604,0.13084703827700658,0.12758963765122286,0.13030414283275604,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1303041299187009,0.1406198506642043,0.1303041299187009,0.13736245036125183,117014400,0.0,0.0
